centroide,cruce,año,turno,cantidad_ciclistas,tipo_relevamiento
377,"GUEMES@SALGUERO, JERONIMO",2017,mañana,26,macrocentro
377,"GUEMES@SALGUERO, JERONIMO",2017,tarde,34,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2013,mañana,18,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2013,tarde,40,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2014,mañana,20,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2014,tarde,29,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2015,mañana,21,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2015,tarde,23,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2016,mañana,24,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2016,tarde,31,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2017,mañana,24,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2017,tarde,57,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2018,mañana,34,macrocentro
380,"SALGUERO, JERONIMO@SANTA FE",2018,tarde,46,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2013,mañana,11,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2013,tarde,39,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2014,mañana,40,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2014,tarde,81,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2015,mañana,49,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2015,tarde,21,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2016,mañana,50,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2016,tarde,81,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2017,mañana,42,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2017,tarde,62,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2018,mañana,54,macrocentro
390,"ALVAREZ, JULIAN@ARENALES",2018,tarde,95,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2013,mañana,32,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2013,tarde,31,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2014,mañana,21,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2014,tarde,24,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2015,mañana,39,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2015,tarde,18,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2016,mañana,33,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2016,tarde,27,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2017,mañana,15,macrocentro
388,"BERUTI@SALGUERO, JERONIMO",2017,tarde,34,macrocentro
600,DEHEZA@PINTO,2013,mañana,5,barrios
600,DEHEZA@PINTO,2013,tarde,4,barrios
600,DEHEZA@PINTO,2014,mañana,3,barrios
600,DEHEZA@PINTO,2014,tarde,5,barrios
600,DEHEZA@PINTO,2015,mañana,8,barrios
600,DEHEZA@PINTO,2015,tarde,6,barrios
600,DEHEZA@PINTO,2016,mañana,7,barrios
600,DEHEZA@PINTO,2016,tarde,4,barrios
600,DEHEZA@PINTO,2017,mañana,9,barrios
600,DEHEZA@PINTO,2017,tarde,5,barrios
600,DEHEZA@PINTO,2018,mañana,5,barrios
600,DEHEZA@PINTO,2018,tarde,7,barrios
601,ARIAS@QUINTANA,2013,mañana,6,barrios
601,ARIAS@QUINTANA,2013,tarde,4,barrios
601,ARIAS@QUINTANA,2014,mañana,7,barrios
601,ARIAS@QUINTANA,2014,tarde,6,barrios
601,ARIAS@QUINTANA,2015,mañana,8,barrios
601,ARIAS@QUINTANA,2015,tarde,6,barrios
601,ARIAS@QUINTANA,2016,mañana,2,barrios
601,ARIAS@QUINTANA,2016,tarde,8,barrios
601,ARIAS@QUINTANA,2017,mañana,4,barrios
601,ARIAS@QUINTANA,2017,tarde,6,barrios
601,ARIAS@QUINTANA,2018,mañana,11,barrios
601,ARIAS@QUINTANA,2018,tarde,8,barrios
602,RAMALLO@ZAPIOLA,2013,mañana,15,barrios
602,RAMALLO@ZAPIOLA,2013,tarde,11,barrios
602,RAMALLO@ZAPIOLA,2014,mañana,7,barrios
602,RAMALLO@ZAPIOLA,2014,tarde,11,barrios
602,RAMALLO@ZAPIOLA,2015,mañana,9,barrios
602,RAMALLO@ZAPIOLA,2015,tarde,14,barrios
602,RAMALLO@ZAPIOLA,2016,mañana,14,barrios
602,RAMALLO@ZAPIOLA,2016,tarde,10,barrios
602,RAMALLO@ZAPIOLA,2017,mañana,11,barrios
602,RAMALLO@ZAPIOLA,2017,tarde,9,barrios
602,RAMALLO@ZAPIOLA,2018,mañana,10,barrios
602,RAMALLO@ZAPIOLA,2018,tarde,27,barrios
603,CORREA@CONESA,2013,mañana,9,barrios
603,CORREA@CONESA,2013,tarde,3,barrios
603,CORREA@CONESA,2014,mañana,1,barrios
603,CORREA@CONESA,2014,tarde,11,barrios
603,CORREA@CONESA,2015,mañana,7,barrios
603,CORREA@CONESA,2015,tarde,6,barrios
603,CORREA@CONESA,2016,mañana,8,barrios
603,CORREA@CONESA,2016,tarde,15,barrios
603,CORREA@CONESA,2017,mañana,9,barrios
603,CORREA@CONESA,2017,tarde,15,barrios
603,CORREA@CONESA,2018,mañana,8,barrios
603,CORREA@CONESA,2018,tarde,17,barrios
604,RUIZ HUIDOBRO@CRAMER,2013,mañana,8,barrios
604,RUIZ HUIDOBRO@CRAMER,2013,tarde,3,barrios
604,RUIZ HUIDOBRO@CRAMER,2014,mañana,6,barrios
604,RUIZ HUIDOBRO@CRAMER,2014,tarde,8,barrios
604,RUIZ HUIDOBRO@CRAMER,2015,mañana,10,barrios
604,RUIZ HUIDOBRO@CRAMER,2015,tarde,9,barrios
604,RUIZ HUIDOBRO@CRAMER,2016,mañana,11,barrios
604,RUIZ HUIDOBRO@CRAMER,2016,tarde,5,barrios
604,RUIZ HUIDOBRO@CRAMER,2017,mañana,7,barrios
604,RUIZ HUIDOBRO@CRAMER,2017,tarde,8,barrios
604,RUIZ HUIDOBRO@CRAMER,2018,mañana,3,barrios
604,RUIZ HUIDOBRO@CRAMER,2018,tarde,12,barrios
605,GRECIA@ARIAS,2013,mañana,3,barrios
605,GRECIA@ARIAS,2013,tarde,8,barrios
605,GRECIA@ARIAS,2014,mañana,3,barrios
605,GRECIA@ARIAS,2014,tarde,3,barrios
605,GRECIA@ARIAS,2015,mañana,3,barrios
605,GRECIA@ARIAS,2015,tarde,1,barrios
605,GRECIA@ARIAS,2016,mañana,4,barrios
605,GRECIA@ARIAS,2016,tarde,1,barrios
605,GRECIA@ARIAS,2017,mañana,1,barrios
605,GRECIA@ARIAS,2017,tarde,1,barrios
605,GRECIA@ARIAS,2018,mañana,3,barrios
605,GRECIA@ARIAS,2018,tarde,1,barrios
606,RAMALLO@O'HIGGINS,2013,mañana,13,barrios
606,RAMALLO@O'HIGGINS,2013,tarde,9,barrios
606,RAMALLO@O'HIGGINS,2014,mañana,11,barrios
606,RAMALLO@O'HIGGINS,2014,tarde,8,barrios
606,RAMALLO@O'HIGGINS,2015,mañana,10,barrios
606,RAMALLO@O'HIGGINS,2015,tarde,13,barrios
606,RAMALLO@O'HIGGINS,2016,mañana,18,barrios
606,RAMALLO@O'HIGGINS,2016,tarde,17,barrios
606,RAMALLO@O'HIGGINS,2017,mañana,10,barrios
606,RAMALLO@O'HIGGINS,2017,tarde,8,barrios
606,RAMALLO@O'HIGGINS,2018,mañana,18,barrios
606,RAMALLO@O'HIGGINS,2018,tarde,15,barrios
607,CORREA@ARCOS,2013,mañana,3,barrios
607,CORREA@ARCOS,2013,tarde,5,barrios
607,CORREA@ARCOS,2014,mañana,3,barrios
607,CORREA@ARCOS,2014,tarde,1,barrios
607,CORREA@ARCOS,2015,mañana,2,barrios
607,CORREA@ARCOS,2015,tarde,1,barrios
607,CORREA@ARCOS,2016,mañana,2,barrios
607,CORREA@ARCOS,2016,tarde,4,barrios
607,CORREA@ARCOS,2017,mañana,4,barrios
607,CORREA@ARCOS,2017,tarde,1,barrios
607,CORREA@ARCOS,2018,mañana,1,barrios
607,CORREA@ARCOS,2018,tarde,4,barrios
608,RUIZ HUIDOBRO@CUBA,2013,mañana,5,barrios
608,RUIZ HUIDOBRO@CUBA,2013,tarde,6,barrios
608,RUIZ HUIDOBRO@CUBA,2014,mañana,3,barrios
608,RUIZ HUIDOBRO@CUBA,2014,tarde,13,barrios
608,RUIZ HUIDOBRO@CUBA,2015,mañana,11,barrios
608,RUIZ HUIDOBRO@CUBA,2015,tarde,10,barrios
608,RUIZ HUIDOBRO@CUBA,2016,mañana,7,barrios
608,RUIZ HUIDOBRO@CUBA,2016,tarde,11,barrios
608,RUIZ HUIDOBRO@CUBA,2017,mañana,9,barrios
608,RUIZ HUIDOBRO@CUBA,2017,tarde,21,barrios
608,RUIZ HUIDOBRO@CUBA,2018,mañana,15,barrios
608,RUIZ HUIDOBRO@CUBA,2018,tarde,29,barrios
609,BESARES@VUELTA DE OBLIGADO,2013,mañana,7,barrios
609,BESARES@VUELTA DE OBLIGADO,2013,tarde,6,barrios
609,BESARES@VUELTA DE OBLIGADO,2014,mañana,8,barrios
609,BESARES@VUELTA DE OBLIGADO,2014,tarde,4,barrios
609,BESARES@VUELTA DE OBLIGADO,2015,mañana,6,barrios
609,BESARES@VUELTA DE OBLIGADO,2015,tarde,11,barrios
609,BESARES@VUELTA DE OBLIGADO,2016,mañana,8,barrios
609,BESARES@VUELTA DE OBLIGADO,2016,tarde,14,barrios
609,BESARES@VUELTA DE OBLIGADO,2017,mañana,4,barrios
609,BESARES@VUELTA DE OBLIGADO,2017,tarde,7,barrios
609,BESARES@VUELTA DE OBLIGADO,2018,mañana,8,barrios
609,BESARES@VUELTA DE OBLIGADO,2018,tarde,12,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2013,mañana,7,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2013,tarde,15,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2014,mañana,3,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2014,tarde,25,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2015,mañana,10,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2015,tarde,33,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2016,mañana,16,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2016,tarde,34,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2017,mañana,21,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2017,tarde,13,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2018,mañana,6,barrios
610,"LARRALDE, CRISOLOGO@ARRIBEÑOS",2018,tarde,21,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2013,mañana,11,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2013,tarde,20,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2014,mañana,4,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2014,tarde,16,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2015,mañana,21,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2015,tarde,20,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2016,mañana,21,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2016,tarde,26,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2017,mañana,19,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2017,tarde,21,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2018,mañana,19,barrios
611,NUÑEZ@11 DE SEPTIEMBRE DE 1888,2018,tarde,12,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2013,mañana,8,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2013,tarde,8,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2014,mañana,2,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2014,tarde,9,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2015,mañana,6,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2015,tarde,7,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2016,mañana,14,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2016,tarde,8,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2017,mañana,8,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2017,tarde,12,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2018,mañana,9,barrios
612,AZURDUY JUANA@3 DE FEBRERO,2018,tarde,19,barrios
613,"PEDRAZA, MANUELA@GRECIA",2013,mañana,7,barrios
613,"PEDRAZA, MANUELA@GRECIA",2013,tarde,7,barrios
613,"PEDRAZA, MANUELA@GRECIA",2014,mañana,1,barrios
613,"PEDRAZA, MANUELA@GRECIA",2014,tarde,24,barrios
613,"PEDRAZA, MANUELA@GRECIA",2015,mañana,18,barrios
613,"PEDRAZA, MANUELA@GRECIA",2015,tarde,16,barrios
613,"PEDRAZA, MANUELA@GRECIA",2016,mañana,9,barrios
613,"PEDRAZA, MANUELA@GRECIA",2016,tarde,22,barrios
613,"PEDRAZA, MANUELA@GRECIA",2017,mañana,14,barrios
613,"PEDRAZA, MANUELA@GRECIA",2017,tarde,20,barrios
613,"PEDRAZA, MANUELA@GRECIA",2018,mañana,12,barrios
613,"PEDRAZA, MANUELA@GRECIA",2018,tarde,34,barrios
614,CAMPOS SALLES@ARCOS,2013,mañana,9,barrios
614,CAMPOS SALLES@ARCOS,2013,tarde,12,barrios
614,CAMPOS SALLES@ARCOS,2014,mañana,7,barrios
614,CAMPOS SALLES@ARCOS,2014,tarde,17,barrios
614,CAMPOS SALLES@ARCOS,2015,mañana,14,barrios
614,CAMPOS SALLES@ARCOS,2015,tarde,12,barrios
614,CAMPOS SALLES@ARCOS,2016,mañana,16,barrios
614,CAMPOS SALLES@ARCOS,2016,tarde,17,barrios
614,CAMPOS SALLES@ARCOS,2017,mañana,9,barrios
614,CAMPOS SALLES@ARCOS,2017,tarde,18,barrios
614,CAMPOS SALLES@ARCOS,2018,mañana,8,barrios
614,CAMPOS SALLES@ARCOS,2018,tarde,17,barrios
615,NUÑEZ@VIDAL,2013,mañana,10,barrios
615,NUÑEZ@VIDAL,2013,tarde,15,barrios
615,NUÑEZ@VIDAL,2014,mañana,12,barrios
615,NUÑEZ@VIDAL,2014,tarde,8,barrios
615,NUÑEZ@VIDAL,2015,mañana,41,barrios
615,NUÑEZ@VIDAL,2015,tarde,27,barrios
615,NUÑEZ@VIDAL,2016,mañana,29,barrios
615,NUÑEZ@VIDAL,2016,tarde,5,barrios
615,NUÑEZ@VIDAL,2017,mañana,23,barrios
615,NUÑEZ@VIDAL,2017,tarde,12,barrios
615,NUÑEZ@VIDAL,2018,mañana,16,barrios
615,NUÑEZ@VIDAL,2018,tarde,15,barrios
616,"PEDRAZA, MANUELA@CONESA",2013,mañana,16,barrios
616,"PEDRAZA, MANUELA@CONESA",2013,tarde,14,barrios
616,"PEDRAZA, MANUELA@CONESA",2014,mañana,17,barrios
616,"PEDRAZA, MANUELA@CONESA",2014,tarde,20,barrios
616,"PEDRAZA, MANUELA@CONESA",2015,mañana,17,barrios
616,"PEDRAZA, MANUELA@CONESA",2015,tarde,26,barrios
616,"PEDRAZA, MANUELA@CONESA",2016,mañana,17,barrios
616,"PEDRAZA, MANUELA@CONESA",2016,tarde,16,barrios
616,"PEDRAZA, MANUELA@CONESA",2017,mañana,15,barrios
616,"PEDRAZA, MANUELA@CONESA",2017,tarde,14,barrios
616,"PEDRAZA, MANUELA@CONESA",2018,mañana,18,barrios
616,"PEDRAZA, MANUELA@CONESA",2018,tarde,21,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2013,mañana,8,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2013,tarde,4,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2014,mañana,8,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2014,tarde,7,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2015,mañana,8,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2015,tarde,15,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2016,mañana,8,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2016,tarde,12,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2017,mañana,4,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2017,tarde,12,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2018,mañana,9,barrios
617,"TAMBORINI, JOSE PASCUAL@ZAPIOLA",2018,tarde,14,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2013,mañana,7,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2013,tarde,12,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2014,mañana,6,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2014,tarde,11,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2015,mañana,8,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2015,tarde,16,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2016,mañana,12,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2016,tarde,30,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2017,mañana,14,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2017,tarde,36,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2018,mañana,19,barrios
618,"IBERA@FREIRE, RAMON, CAP. GRAL.",2018,tarde,82,barrios
619,QUESADA@CONDE,2013,mañana,7,barrios
619,QUESADA@CONDE,2013,tarde,11,barrios
619,QUESADA@CONDE,2014,mañana,3,barrios
619,QUESADA@CONDE,2014,tarde,6,barrios
619,QUESADA@CONDE,2015,mañana,5,barrios
619,QUESADA@CONDE,2015,tarde,24,barrios
619,QUESADA@CONDE,2016,mañana,10,barrios
619,QUESADA@CONDE,2016,tarde,11,barrios
619,QUESADA@CONDE,2017,mañana,23,barrios
619,QUESADA@CONDE,2017,tarde,3,barrios
619,QUESADA@CONDE,2018,mañana,1,barrios
619,QUESADA@CONDE,2018,tarde,3,barrios
620,DEHEZA@VALDENEGRO,2013,mañana,2,barrios
620,DEHEZA@VALDENEGRO,2013,tarde,7,barrios
620,DEHEZA@VALDENEGRO,2014,mañana,14,barrios
620,DEHEZA@VALDENEGRO,2014,tarde,9,barrios
620,DEHEZA@VALDENEGRO,2015,mañana,5,barrios
620,DEHEZA@VALDENEGRO,2015,tarde,4,barrios
620,DEHEZA@VALDENEGRO,2016,mañana,6,barrios
620,DEHEZA@VALDENEGRO,2016,tarde,7,barrios
620,DEHEZA@VALDENEGRO,2017,mañana,6,barrios
620,DEHEZA@VALDENEGRO,2017,tarde,8,barrios
620,DEHEZA@VALDENEGRO,2018,mañana,6,barrios
620,DEHEZA@VALDENEGRO,2018,tarde,7,barrios
621,ARIAS@MILLER,2013,mañana,2,barrios
621,ARIAS@MILLER,2013,tarde,8,barrios
621,ARIAS@MILLER,2014,mañana,5,barrios
621,ARIAS@MILLER,2014,tarde,7,barrios
621,ARIAS@MILLER,2015,mañana,2,barrios
621,ARIAS@MILLER,2015,tarde,34,barrios
621,ARIAS@MILLER,2016,mañana,5,barrios
621,ARIAS@MILLER,2016,tarde,5,barrios
621,ARIAS@MILLER,2017,mañana,2,barrios
621,ARIAS@MILLER,2017,tarde,11,barrios
621,ARIAS@MILLER,2018,mañana,15,barrios
621,ARIAS@MILLER,2018,tarde,20,barrios
622,RAMALLO@LUGONES,2013,mañana,8,barrios
622,RAMALLO@LUGONES,2013,tarde,0,barrios
622,RAMALLO@LUGONES,2014,mañana,3,barrios
622,RAMALLO@LUGONES,2014,tarde,6,barrios
622,RAMALLO@LUGONES,2015,mañana,4,barrios
622,RAMALLO@LUGONES,2015,tarde,30,barrios
622,RAMALLO@LUGONES,2016,mañana,9,barrios
622,RAMALLO@LUGONES,2016,tarde,13,barrios
622,RAMALLO@LUGONES,2017,mañana,2,barrios
622,RAMALLO@LUGONES,2017,tarde,6,barrios
622,RAMALLO@LUGONES,2018,mañana,5,barrios
622,RAMALLO@LUGONES,2018,tarde,8,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2013,mañana,8,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2013,tarde,20,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2014,mañana,10,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2014,tarde,12,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2015,mañana,3,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2015,tarde,10,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2016,mañana,7,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2016,tarde,5,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2017,mañana,7,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2017,tarde,12,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2018,mañana,10,barrios
623,"CORREA@ACHA, MARIANO, Gral.",2018,tarde,12,barrios
624,RUIZ HUIDOBRO@MACHAIN,2013,mañana,8,barrios
624,RUIZ HUIDOBRO@MACHAIN,2013,tarde,15,barrios
624,RUIZ HUIDOBRO@MACHAIN,2014,mañana,7,barrios
624,RUIZ HUIDOBRO@MACHAIN,2014,tarde,16,barrios
624,RUIZ HUIDOBRO@MACHAIN,2015,mañana,20,barrios
624,RUIZ HUIDOBRO@MACHAIN,2015,tarde,36,barrios
624,RUIZ HUIDOBRO@MACHAIN,2016,mañana,14,barrios
624,RUIZ HUIDOBRO@MACHAIN,2016,tarde,20,barrios
624,RUIZ HUIDOBRO@MACHAIN,2017,mañana,17,barrios
624,RUIZ HUIDOBRO@MACHAIN,2017,tarde,27,barrios
624,RUIZ HUIDOBRO@MACHAIN,2018,mañana,12,barrios
624,RUIZ HUIDOBRO@MACHAIN,2018,tarde,18,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2013,mañana,18,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2013,tarde,11,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2014,mañana,12,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2014,tarde,9,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2015,mañana,11,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2015,tarde,12,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2016,mañana,11,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2016,tarde,6,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2017,mañana,12,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2017,tarde,6,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2018,mañana,15,barrios
625,"PEDRAZA, MANUELA@WASHINGTON",2018,tarde,15,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2013,mañana,4,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2013,tarde,9,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2014,mañana,7,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2014,tarde,10,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2015,mañana,10,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2015,tarde,8,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2016,mañana,6,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2016,tarde,9,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2017,mañana,2,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2017,tarde,7,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2018,mañana,4,barrios
626,"TAMBORINI, JOSE PASCUAL@NAON, ROMULO",2018,tarde,5,barrios
627,IBERA@ESTOMBA,2013,mañana,6,barrios
627,IBERA@ESTOMBA,2013,tarde,10,barrios
627,IBERA@ESTOMBA,2014,mañana,9,barrios
627,IBERA@ESTOMBA,2014,tarde,6,barrios
627,IBERA@ESTOMBA,2015,mañana,2,barrios
627,IBERA@ESTOMBA,2015,tarde,10,barrios
627,IBERA@ESTOMBA,2016,mañana,5,barrios
627,IBERA@ESTOMBA,2016,tarde,6,barrios
627,IBERA@ESTOMBA,2017,mañana,6,barrios
627,IBERA@ESTOMBA,2017,tarde,3,barrios
627,IBERA@ESTOMBA,2018,mañana,23,barrios
627,IBERA@ESTOMBA,2018,tarde,27,barrios
628,QUESADA@TRONADOR,2013,mañana,5,barrios
628,QUESADA@TRONADOR,2013,tarde,6,barrios
628,QUESADA@TRONADOR,2014,mañana,6,barrios
628,QUESADA@TRONADOR,2014,tarde,12,barrios
628,QUESADA@TRONADOR,2015,mañana,3,barrios
628,QUESADA@TRONADOR,2015,tarde,7,barrios
628,QUESADA@TRONADOR,2016,mañana,2,barrios
628,QUESADA@TRONADOR,2016,tarde,8,barrios
628,QUESADA@TRONADOR,2017,mañana,4,barrios
628,QUESADA@TRONADOR,2017,tarde,6,barrios
628,QUESADA@TRONADOR,2018,mañana,7,barrios
628,QUESADA@TRONADOR,2018,tarde,13,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2013,mañana,9,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2013,tarde,10,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2014,mañana,7,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2014,tarde,13,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2015,mañana,10,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2015,tarde,13,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2016,mañana,8,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2016,tarde,10,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2017,mañana,10,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2017,tarde,13,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2018,mañana,11,barrios
629,"LE BRETON, TOMAS A.@PLAZA",2018,tarde,5,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2013,mañana,2,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2013,tarde,4,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2014,mañana,4,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2014,tarde,3,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2015,mañana,8,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2015,tarde,7,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2016,mañana,3,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2016,tarde,9,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2017,mañana,9,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2017,tarde,4,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2018,mañana,9,barrios
630,ROOSEVELT FRANKLIN D.@CONESA,2018,tarde,16,barrios
631,BLANCO ENCALADA@VIDAL,2013,mañana,13,barrios
631,BLANCO ENCALADA@VIDAL,2013,tarde,31,barrios
631,BLANCO ENCALADA@VIDAL,2014,mañana,6,barrios
